path_image,class,weather
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_10.17_C06_234.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_15.03_C08_212.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_11.36_C05_309.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_11.18_C07_317.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_12.36_C05_275.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_13.06_C05_305.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_13.46_C04_306.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_13.02_C08_251.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_15.46_C04_298.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_09.45_C03_225.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_09.10_C01_221.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera2/R_2015-11-21_15.44_C02_188.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_07.45_C03_224.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_07.17_C06_304.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_11.48_C07_209.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_15.15_C03_262.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_14.45_C03_189.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_15.48_C07_317.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_08.18_C07_320.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_13.02_C08_252.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_14.47_C09_258.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_14.06_C05_298.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_08.17_C09_294.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_10.36_C05_309.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_09.47_C06_308.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_10.45_C03_223.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_09.48_C07_239.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_12.02_C08_214.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_13.40_C01_187.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_15.47_C06_270.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_13.02_C08_246.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_09.16_C04_195.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_07.17_C06_205.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_11.48_C07_239.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_16.40_C01_192.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_10.17_C06_274.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_13.47_C06_315.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_14.15_C03_298.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_11.17_C06_205.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_13.16_C04_228.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_15.46_C04_304.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_09.47_C06_304.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_08.40_C01_185.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_10.18_C07_280.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_16.47_C06_202.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_14.16_C04_227.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_08.48_C07_209.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_14.03_C08_614.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_08.10_C01_263.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_10.32_C08_250.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_07.48_C07_239.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_07.47_C06_205.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_17.47_C09_294.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_07.47_C06_313.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_15.36_C05_197.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_15.10_C01_193.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_08.15_C03_604.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_13.47_C06_235.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_15.03_C08_320.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera3/R_2015-11-21_15.45_C03_188.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_12.32_C08_290.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_13.48_C07_238.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_14.36_C05_273.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_13.17_C06_273.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_12.10_C01_604.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_14.40_C01_193.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_09.06_C05_609.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_15.03_C08_252.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_13.48_C07_310.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_15.03_C08_247.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_14.47_C09_217.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_12.06_C05_309.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_09.47_C06_309.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera2/R_2015-11-21_09.44_C02_602.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_10.16_C04_268.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_14.47_C06_307.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera2/R_2015-11-21_10.14_C02_603.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_13.48_C07_322.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_08.46_C04_263.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_10.47_C06_234.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_07.47_C09_258.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_15.17_C09_256.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_08.06_C05_307.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_07.48_C07_211.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_16.36_C05_197.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_13.46_C04_300.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_07.30_C08_285.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_15.17_C09_254.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_12.06_C05_301.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_12.32_C08_249.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_14.47_C06_270.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_08.02_C08_322.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_14.03_C08_326.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_08.40_C01_187.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_07.40_C01_264.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_10.18_C07_211.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_15.18_C07_209.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_15.16_C04_195.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_16.06_C05_305.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_12.17_C09_218.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_07.47_C06_275.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_15.36_C05_306.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_16.36_C05_297.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_15.17_C06_205.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_12.06_C05_305.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_12.10_C01_228.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_16.40_C01_226.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_10.02_C08_318.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_16.18_C07_275.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_16.18_C07_240.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_11.17_C09_295.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_15.36_C05_264.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_07.48_C07_277.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_13.02_C08_328.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera7/R_2015-11-21_07.48_C07_313.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_16.16_C04_264.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_09.02_C08_615.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera1/R_2015-11-21_10.40_C01_185.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_10.02_C08_255.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera9/R_2015-11-21_12.47_C09_617.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_09.32_C08_212.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera6/R_2015-11-21_12.47_C06_274.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera5/R_2015-11-21_16.36_C05_264.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera4/R_2015-11-21_11.46_C04_194.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_13.33_C08_615.jpg,0,RAINY
/home/lucas/DeepLearning/datasets/CNR/PATCHES/RAINY/2015-11-21/camera8/R_2015-11-21_10.02_C08_327.jpg,0,RAINY
